当前时刻	小车位置	摆杆偏角	残差范数	
6.491000	-0.039732	0.000000	0.001521
6.500000	-0.040468	0.000000	0.000415
6.510000	-0.041228	0.014544	0.015038
6.521000	-0.042013	0.000000	0.001450
6.531000	-0.042700	0.000000	0.000583
6.540000	-0.043375	0.027925	0.028105
6.550000	-0.044037	0.002909	0.001308
6.560000	-0.044712	0.002909	0.000666
6.571000	-0.045509	-0.003491	0.006411
6.581000	-0.046307	0.000000	0.001176
6.590000	-0.047116	0.000000	0.000276
6.600000	-0.047914	0.000000	0.000511
6.611000	-0.048748	0.008727	0.009867
6.621000	-0.049545	0.008727	0.008813
6.630000	-0.050355	0.013963	0.013099
6.640000	-0.051213	0.013963	0.011334
6.651000	-0.052170	-0.003491	0.007625
6.661000	-0.053041	0.000000	0.002250
6.670000	-0.053924	0.000000	0.001174
6.680000	-0.054844	0.020362	0.020166
6.691000	-0.055936	0.000000	0.003019
6.701000	-0.056954	0.000000	0.001826
6.710000	-0.057972	0.014544	0.013802
6.720000	-0.059027	0.000000	0.002401
6.731000	-0.060180	0.000000	0.001229
6.741000	-0.061321	0.021817	0.021635
6.750000	-0.062486	0.000000	0.003184
6.760000	-0.063676	0.000000	0.001879
6.771000	-0.064952	0.000000	0.000692
6.781000	-0.066215	0.000000	0.000363
6.790000	-0.067528	0.000000	0.001268
6.800000	-0.068816	-0.003491	0.001466
6.810000	-0.070092	-0.003491	0.000217
6.821000	-0.071502	0.004363	0.008699
6.831000	-0.072852	0.004363	0.008151
6.840000	-0.074152	-0.003491	0.000262
6.850000	-0.075452	-0.003491	0.000694
6.861000	-0.076912	0.000000	0.004984
6.871000	-0.078237	0.000000	0.005029
6.880000	-0.079574	0.000000	0.005044
6.890000	-0.080899	0.000000	0.005041
6.901000	-0.082420	0.000000	0.005029
6.911000	-0.083781	0.000000	0.005016
6.920000	-0.085167	0.000000	0.005008
6.930000	-0.086566	0.000000	0.005008
6.941000	-0.088173	0.000000	0.005013
6.951000	-0.089620	0.000000	0.005030
6.960000	-0.091043	0.004363	0.009421
6.970000	-0.092564	0.000000	0.004312
6.981000	-0.094257	0.000000	0.004459
6.991000	-0.095815	0.000000	0.004620
7.000000	-0.097422	0.000000	0.004783
7.010000	-0.099066	0.000000	0.004945
7.021000	-0.100832	-0.004987	0.000114
7.031000	-0.102500	-0.004987	0.001157
7.040000	-0.104242	0.000000	0.007059
7.050000	-0.105959	-0.004987	0.001960
7.060000	-0.107677	-0.004987	0.002738
7.071000	-0.109639	0.000000	0.008388
7.081000	-0.111394	-0.012467	0.004421
7.090000	-0.113172	-0.012467	0.002501
7.100000	-0.114951	-0.004987	0.006634
7.111000	-0.116889	0.000000	0.011669
7.121000	-0.118705	0.000000	0.010753
7.130000	-0.120520	-0.008727	0.001193
7.140000	-0.122323	-0.008727	0.002027
7.151000	-0.124372	-0.017453	0.005962
7.161000	-0.126187	-0.004987	0.008711
7.170000	-0.128052	-0.004987	0.008369
7.180000	-0.129965	-0.008727	0.004281
7.191000	-0.132026	-0.013575	0.000283
7.201000	-0.133915	-0.013575	0.000936
7.210000	-0.135767	-0.017453	0.001956
7.220000	-0.137657	-0.017453	0.000433
7.231000	-0.139742	-0.017453	0.000863
7.241000	-0.141606	-0.012467	0.006878
7.250000	-0.143471	-0.023998	0.004715
7.260000	-0.145286	-0.023998	0.002771
7.271000	-0.147298	-0.026180	0.003330
7.281000	-0.149114	-0.026180	0.001612
7.290000	-0.150892	-0.029920	0.003951
7.300000	-0.152622	-0.034907	0.007166
7.310000	-0.154339	-0.034907	0.004853
7.321000	-0.156142	-0.038397	0.006471
7.331000	-0.157749	-0.031416	0.002650
7.340000	-0.159307	-0.031416	0.003068
7.350000	-0.160791	-0.034907	0.000391
7.361000	-0.162288	-0.034907	0.000559
7.371000	-0.163625	-0.034907	0.000948
7.380000	-0.164913	-0.038397	0.002272
7.390000	-0.166127	-0.038397	0.001455
7.401000	-0.167354	-0.034907	0.002672
7.411000	-0.168421	-0.039893	0.002479
7.420000	-0.169464	-0.039893	0.001800
7.430000	-0.170433	-0.039893	0.001274
7.441000	-0.171414	-0.038397	0.000613
7.451000	-0.172236	-0.038397	0.000619
7.460000	-0.173009	-0.039270	0.000338
7.470000	-0.173782	-0.034907	0.004089
7.481000	-0.174555	-0.034907	0.003297
7.491000	-0.175193	-0.034907	0.002570
7.500000	-0.175745	-0.034907	0.001922
7.510000	-0.176260	-0.034907	0.001359
7.521000	-0.176787	-0.034907	0.000870
7.531000	-0.177229	-0.034907	0.000474
7.540000	-0.177670	-0.039270	0.004276
7.550000	-0.178075	-0.034907	0.000592
7.560000	-0.178480	-0.034907	0.000233
7.571000	-0.178860	-0.034907	0.000090
7.581000	-0.179167	-0.034907	0.000370
7.590000	-0.179425	-0.034907	0.000615
7.600000	-0.179633	-0.034907	0.000831
7.611000	-0.179817	-0.034907	0.001020
7.621000	-0.179940	-0.034907	0.001187
7.630000	-0.180013	-0.034907	0.001336
7.640000	-0.180062	-0.034907	0.001472
7.651000	-0.180062	-0.031416	0.001894
7.661000	-0.180062	-0.021332	0.011234
7.670000	-0.180050	-0.021332	0.008771
7.680000	-0.180050	-0.029920	0.001948
7.691000	-0.180038	-0.026180	0.001552
7.701000	-0.180013	-0.026180	0.000753
7.710000	-0.179952	-0.022440	0.003849
7.720000	-0.179829	-0.026180	0.001050
7.731000	-0.179658	-0.026180	0.001325
7.741000	-0.179486	-0.022440	0.002247
7.750000	-0.179302	-0.022440	0.001480
7.760000	-0.179106	-0.022440	0.000858
7.771000	-0.178873	-0.013575	0.009200
7.781000	-0.178652	-0.013575	0.007209
7.790000	-0.178406	-0.013575	0.005523
7.800000	-0.178149	-0.017453	0.000347
7.810000	-0.177891	-0.017453	0.000322
7.821000	-0.177621	-0.017453	0.000546
7.831000	-0.177388	-0.017453	0.000686
7.840000	-0.177155	-0.017453	0.000763
7.850000	-0.176922	-0.017453	0.000791
7.861000	-0.176689	-0.008727	0.007947
7.871000	-0.176468	-0.008727	0.006397
7.880000	-0.176235	-0.017453	0.003656
7.890000	-0.176014	-0.017453	0.003197
7.901000	-0.175769	-0.022440	0.007729
7.911000	-0.175548	-0.013575	0.002456
7.920000	-0.175315	-0.013575	0.002021
7.930000	-0.175070	-0.022440	0.007248
7.941000	-0.174775	-0.013575	0.002857
7.951000	-0.174506	-0.013575	0.002339
7.960000	-0.174199	-0.017453	0.002029
7.970000	-0.173880	-0.026180	0.010483
7.981000	-0.173500	-0.026180	0.008685
7.991000	-0.173119	-0.034907	0.015867
8.000000	-0.172702	-0.034907	0.013016
8.010000	-0.172224	-0.021332	0.002960
8.021000	-0.171635	-0.034907	0.011116
8.031000	-0.171046	-0.034907	0.009257
8.040000	-0.170396	-0.034907	0.007760
8.050000	-0.169685	-0.030543	0.002257
8.060000	-0.168900	-0.030543	0.002173
8.071000	-0.167906	-0.034907	0.006553
8.081000	-0.166888	-0.031416	0.002443
8.090000	-0.165784	-0.031416	0.002612
8.100000	-0.164619	-0.034907	0.006337
8.111000	-0.163306	-0.023998	0.004920
8.121000	-0.161994	-0.023998	0.003203
8.130000	-0.160583	-0.029920	0.004264
8.140000	-0.159135	-0.029920	0.004557
8.151000	-0.157541	-0.022440	0.002687
8.161000	-0.155983	-0.026180	0.002617
8.170000	-0.154376	-0.026180	0.003287
8.180000	-0.152757	-0.022440	0.000187
8.191000	-0.150892	-0.012467	0.008745
8.201000	-0.149199	-0.012467	0.005990
8.210000	-0.147458	-0.008727	0.007375
8.220000	-0.145691	-0.017453	0.003997
8.231000	-0.143741	-0.017453	0.004626
8.241000	-0.141999	0.000000	0.012437
8.250000	-0.140269	0.000000	0.009044
8.260000	-0.138491	-0.008727	0.002553
8.271000	-0.136553	0.000000	0.005416
8.281000	-0.134798	0.000000	0.003326
8.290000	-0.133069	0.000000	0.001650
8.300000	-0.131376	0.000000	0.000394
8.310000	-0.129720	0.000000	0.000748
8.321000	-0.127917	-0.003491	0.004972
8.331000	-0.126322	0.000000	0.001397
8.340000	-0.124764	0.000000	0.001836
8.350000	-0.123194	0.013963	0.011806
8.361000	-0.121514	0.013963	0.009082
8.371000	-0.119968	0.000000	0.007188
8.380000	-0.118459	0.000000	0.006583
8.390000	-0.116987	0.000000	0.005939
8.401000	-0.115417	0.021817	0.016511
8.411000	-0.113982	0.004987	0.003642
8.420000	-0.112596	0.004987	0.003477
8.430000	-0.111222	0.000000	0.008237
8.441000	-0.109701	0.000000	0.007083
8.451000	-0.108388	0.000000	0.006046
8.460000	-0.107088	0.013963	0.008822
8.470000	-0.105751	0.014544	0.007663
8.481000	-0.104254	0.014544	0.006016
8.491000	-0.102966	0.014544	0.004608
8.500000	-0.101642	0.014544	0.003434
8.510000	-0.100329	0.009973	0.002085
8.521000	-0.098882	0.008727	0.003261
8.531000	-0.097643	0.008727	0.002890
8.540000	-0.096441	0.008727	0.002511
8.550000	-0.095251	0.008727	0.002148
8.560000	-0.094061	0.008727	0.001816
8.571000	-0.092785	0.008727	0.001524
8.581000	-0.091644	0.009973	0.000023
8.590000	-0.090516	0.009973	0.000072
8.600000	-0.089387	0.026180	0.016148
8.611000	-0.088136	0.017453	0.004487
8.621000	-0.087044	0.017453	0.003512
8.630000	-0.085977	0.000000	0.014723
8.640000	-0.084910	0.000000	0.012199
8.651000	-0.083769	0.008727	0.001222
8.661000	-0.082775	0.026180	0.016618
8.670000	-0.081819	0.026180	0.013770
8.680000	-0.080862	0.022440	0.007525
8.691000	-0.079770	0.008727	0.007655
8.701000	-0.078813	0.008727	0.006383
8.710000	-0.077918	0.027925	0.014012
8.720000	-0.077071	0.010908	0.005370
8.731000	-0.076188	0.010908	0.004352
8.741000	-0.075391	0.017453	0.003138
8.750000	-0.074606	0.011636	0.003013
8.760000	-0.073858	0.011636	0.002253
8.771000	-0.073085	0.027925	0.014704
8.781000	-0.072410	0.027925	0.012353
8.790000	-0.071748	0.026180	0.008559
8.800000	-0.071110	0.004987	0.014051
8.810000	-0.070497	0.004987	0.011393
8.821000	-0.069859	0.017453	0.003469
8.831000	-0.069307	0.013090	0.001049
8.840000	-0.068791	0.013090	0.000428
8.850000	-0.068313	0.020362	0.007358
8.861000	-0.067822	0.010908	0.002985
8.871000	-0.067393	0.010908	0.002088
8.880000	-0.066976	0.004987	0.007229
8.890000	-0.066571	0.004987	0.005510
8.901000	-0.066105	0.026180	0.017149
8.911000	-0.065688	0.029089	0.017467
8.920000	-0.065259	0.029089	0.014637
8.930000	-0.064842	0.013090	0.003801
8.941000	-0.064412	0.014544	0.001527
8.951000	-0.064093	0.014544	0.000972
8.960000	-0.063823	0.027925	0.012996
8.970000	-0.063615	0.010908	0.005899
8.981000	-0.063443	0.010908	0.004442
8.991000	-0.063333	0.005818	0.008208
9.000000	-0.063247	0.005818	0.006132
9.010000	-0.063186	0.017453	0.007287
9.021000	-0.063137	0.010908	0.000182
9.031000	-0.063100	0.010908	0.000750
9.040000	-0.063075	0.019947	0.010245
9.050000	-0.063051	0.017453	0.006499
9.060000	-0.063038	0.017453	0.005829
9.071000	-0.063026	0.027925	0.015727
9.081000	-0.063026	0.026180	0.011632
9.090000	-0.063026	0.026180	0.009950
9.100000	-0.063038	0.017453	0.000382
9.111000	-0.063063	0.017453	0.000598
9.121000	-0.063149	0.026180	0.009601
9.130000	-0.063357	0.026180	0.008568
9.140000	-0.063676	0.026180	0.007721
9.151000	-0.064118	0.026180	0.007049
9.161000	-0.064609	0.017453	0.002198
9.170000	-0.065185	0.017453	0.000990
9.180000	-0.065835	0.008727	0.008594
9.191000	-0.066608	0.005818	0.008937
9.201000	-0.067381	0.005818	0.006187
9.210000	-0.068154	0.027925	0.018274
9.220000	-0.068939	0.017453	0.005791
9.231000	-0.069797	0.017453	0.005822
9.241000	-0.070582	0.000000	0.011650
9.250000	-0.071429	0.000000	0.008532
9.260000	-0.072337	0.000000	0.005840
9.271000	-0.073306	0.000000	0.003584
9.281000	-0.074140	0.000000	0.001728
9.290000	-0.074986	0.000000	0.000360
9.300000	-0.075820	0.000000	0.001006
9.310000	-0.076679	0.000000	0.001881
9.321000	-0.077599	0.007480	0.010000
9.331000	-0.078372	-0.003491	0.001872
9.340000	-0.079095	-0.003491	0.000738
9.350000	-0.079819	0.000000	0.003696
9.361000	-0.080617	0.000000	0.003822
9.371000	-0.081353	0.000000	0.003872
9.380000	-0.082113	0.000000	0.003872
9.390000	-0.082849	0.000000	0.003838
9.401000	-0.083646	0.000000	0.003786
9.411000	-0.084358	0.000000	0.003728
9.420000	-0.085069	0.000000	0.003672
9.430000	-0.085805	0.000000	0.003618
9.441000	-0.086652	0.000000	0.003567
9.451000	-0.087461	0.000000	0.003529
9.460000	-0.088271	0.000000	0.003501
9.470000	-0.089056	-0.003491	0.000131
9.481000	-0.089890	-0.003491	0.000622
9.491000	-0.090700	0.006981	0.011629
9.500000	-0.091546	0.000000	0.003235
9.510000	-0.092442	0.000000	0.003251
9.521000	-0.093435	0.000000	0.003287
9.531000	-0.094294	0.000000	0.003339
9.540000	-0.095189	0.000000	0.003402
9.550000	-0.096097	0.000000	0.003473
9.560000	-0.097078	0.000000	0.003544
9.571000	-0.098195	-0.008727	0.005109
9.581000	-0.099164	0.000000	0.005258
9.590000	-0.100145	0.000000	0.005120
9.600000	-0.101151	-0.004987	0.000028
9.611000	-0.102304	0.000000	0.005735
9.621000	-0.103371	0.000000	0.005492
9.630000	-0.104426	0.000000	0.005266
9.640000	-0.105444	0.000000	0.005069
9.651000	-0.106622	0.000000	0.004906
9.661000	-0.107738	0.000000	0.004777
9.670000	-0.108867	0.000000	0.004684
9.680000	-0.109958	-0.008727	0.004106
9.691000	-0.111185	0.000000	0.006155
9.701000	-0.112375	0.000000	0.005935
9.710000	-0.113602	0.000000	0.005730
9.720000	-0.114804	-0.004987	0.000566
9.731000	-0.116092	-0.004987	0.001308
9.741000	-0.117331	-0.008727	0.001776
9.750000	-0.118619	-0.008727	0.000541
9.760000	-0.119894	-0.008727	0.000513
9.771000	-0.121281	0.000000	0.010118
9.781000	-0.122556	0.000000	0.009266
9.790000	-0.123844	0.000000	0.008480
9.800000	-0.125145	-0.004987	0.002799
9.810000	-0.126420	-0.004987	0.003103
9.821000	-0.127855	-0.008727	0.000352
9.831000	-0.129229	-0.008727	0.000589
9.840000	-0.130579	-0.008727	0.001409
9.850000	-0.131916	-0.008727	0.002111
9.861000	-0.133437	-0.017453	0.006033
9.871000	-0.134847	-0.017453	0.003991
9.880000	-0.136172	-0.008727	0.006474
9.890000	-0.137522	-0.008727	0.006344
9.901000	-0.139018	-0.013575	0.001315
9.911000	-0.140343	-0.013575	0.001945
9.920000	-0.141631	-0.013575	0.002457
9.930000	-0.142907	-0.017453	0.001016
9.941000	-0.144354	-0.023998	0.006555
9.951000	-0.145618	-0.023998	0.004547
9.960000	-0.146857	-0.029920	0.008780
9.970000	-0.148108	-0.029920	0.006340
9.981000	-0.149445	-0.023998	0.001621
9.991000	-0.150598	-0.031416	0.005276
10.000000	-0.151665	-0.034907	0.007095
10.010000	-0.152695	-0.034907	0.005147
10.021000	-0.153787	-0.034907	0.003602
10.031000	-0.154719	-0.034907	0.002404
10.040000	-0.155554	-0.034907	0.001510
10.050000	-0.156314	-0.034907	0.000878
10.060000	-0.156989	-0.034907	0.000459
10.071000	-0.157688	-0.038397	0.003658
10.081000	-0.158277	-0.034907	0.000626
10.090000	-0.158767	-0.034907	0.000543
10.100000	-0.159197	-0.034907	0.000389
10.111000	-0.159577	-0.034907	0.000194
10.121000	-0.159859	-0.034907	0.000044
10.130000	-0.160080	-0.034907	0.000288
10.140000	-0.160227	-0.034907	0.000538
10.151000	-0.160350	-0.034907	0.000773
10.161000	-0.160411	-0.031416	0.002506
10.170000	-0.160423	-0.031416	0.001663
10.180000	-0.160436	-0.029920	0.002403
10.191000	-0.160423	-0.029920	0.001480
10.201000	-0.160411	-0.029920	0.000687
10.210000	-0.160411	-0.034907	0.004966
10.220000	-0.160387	-0.034907	0.004623
10.231000	-0.160289	-0.026180	0.004433
10.241000	-0.160117	-0.026180	0.003157
10.250000	-0.159871	-0.026180	0.002046
10.260000	-0.159577	-0.017453	0.009832
10.271000	-0.159234	-0.017453	0.007486
10.281000	-0.158902	-0.017453	0.005496
10.290000	-0.158559	-0.017453	0.003853
10.300000	-0.158191	-0.012467	0.007504
10.310000	-0.157823	-0.012467	0.005563
10.321000	-0.157443	-0.013575	0.002890
10.331000	-0.157075	-0.022440	0.007081
10.340000	-0.156731	-0.022440	0.006293
10.350000	-0.156412	-0.008727	0.008227
10.361000	-0.156081	-0.012467	0.002769
10.371000	-0.155799	-0.012467	0.001962
10.380000	-0.155529	-0.008727	0.005050
10.390000	-0.155247	-0.008727	0.003872
10.401000	-0.154953	-0.008727	0.002905
10.411000	-0.154695	-0.012467	0.001611
10.420000	-0.154437	-0.012467	0.001545
10.430000	-0.154192	-0.008727	0.002318
10.441000	-0.153934	-0.017453	0.006927
10.451000	-0.153689	-0.017453	0.005778
10.460000	-0.153456	-0.008727	0.003977
10.470000	-0.153223	-0.017453	0.005429
10.481000	-0.152941	-0.017453	0.004474
10.491000	-0.152659	-0.012467	0.001344
10.500000	-0.152340	-0.012467	0.001135
10.510000	-0.152009	-0.008727	0.004647
10.521000	-0.151616	-0.022440	0.009958
10.531000	-0.151260	-0.022440	0.008285
10.540000	-0.150868	-0.008727	0.006880
10.550000	-0.150463	-0.008727	0.005639
10.560000	-0.150058	-0.008727	0.004505
10.571000	-0.149567	-0.017453	0.005228
10.581000	-0.149101	-0.008727	0.004204
10.590000	-0.148623	-0.008727	0.003271
10.600000	-0.148132	-0.012467	0.001275
10.611000	-0.147580	-0.012467	0.001282
10.621000	-0.147041	-0.017453	0.006246
10.630000	-0.146501	-0.017453	0.005313
10.640000	-0.145937	-0.017453	0.004495
10.651000	-0.145335	-0.008727	0.004923
10.661000	-0.144796	-0.008727	0.003921
10.670000	-0.144219	-0.008727	0.003012
10.680000	-0.143618	-0.008727	0.002212
10.691000	-0.142931	-0.008727	0.001523
10.701000	-0.142293	-0.008727	0.000949
10.710000	-0.141606	-0.012467	0.003261
10.720000	-0.140907	-0.008727	0.000779
10.731000	-0.140147	-0.008727	0.000421
10.741000	-0.139484	-0.022440	0.013645
10.750000	-0.138834	-0.022440	0.011448
10.760000	-0.138172	-0.022440	0.009534
10.771000	-0.137399	-0.012467	0.002058
10.781000	-0.136626	-0.012467	0.001595
10.790000	-0.135792	-0.008727	0.004829
10.800000	-0.134946	-0.008727	0.003660
10.810000	-0.134062	-0.008727	0.002605
10.821000	-0.133069	-0.013575	0.003171
10.831000	-0.132149	-0.017453	0.006967
10.840000	-0.131180	-0.017453	0.006176
10.850000	-0.130174	-0.008727	0.003249
10.861000	-0.129082	-0.008727	0.002277
10.871000	-0.128076	-0.012467	0.002337
10.880000	-0.127046	-0.008727	0.001316
10.890000	-0.125991	-0.008727	0.000579
10.901000	-0.124764	-0.017453	0.008781
10.911000	-0.123660	-0.008727	0.000986
10.920000	-0.122593	-0.008727	0.000330
10.930000	-0.121452	-0.004987	0.003496
10.941000	-0.120177	-0.022440	0.015124
10.951000	-0.118987	-0.022440	0.012993
10.960000	-0.117821	-0.012467	0.001151
10.970000	-0.116668	-0.008727	0.002391
10.981000	-0.115282	-0.008727	0.001470
10.991000	-0.113982	-0.004987	0.004366
11.000000	-0.112669	0.000000	0.007926
11.010000	-0.111345	0.000000	0.005794
11.021000	-0.109860	0.000000	0.003974
11.031000	-0.108499	0.000000	0.002461
11.040000	-0.107149	0.000000	0.001237
11.050000	-0.105800	0.000000	0.000302
11.060000	-0.104475	0.000000	0.000513
11.071000	-0.103052	-0.004987	0.006038
11.081000	-0.101777	-0.004987	0.005545
11.090000	-0.100476	-0.004987	0.005051
11.100000	-0.099188	-0.008727	0.008325
11.111000	-0.097778	-0.008727	0.007240
11.121000	-0.096539	-0.012467	0.010043
11.130000	-0.095226	-0.012467	0.008594
11.140000	-0.093877	-0.012467	0.007388
11.151000	-0.092380	-0.008727	0.002676
11.161000	-0.090970	0.000000	0.006146
11.170000	-0.089534	0.000000	0.004572
11.180000	-0.088026	0.000000	0.003136
11.191000	-0.086345	0.000000	0.001860
11.201000	-0.084799	0.000000	0.000775
11.210000	-0.083217	-0.012467	0.012601
11.220000	-0.081659	-0.008727	0.007366
11.231000	-0.079966	-0.008727	0.006696
11.241000	-0.078384	0.000000	0.002612
11.250000	-0.076789	0.000000	0.001529
11.260000	-0.075182	-0.004987	0.004426
11.271000	-0.073379	0.000000	0.000618
11.281000	-0.071723	0.000000	0.000223
11.290000	-0.070055	0.000000	0.000941
11.300000	-0.068338	0.000000	0.001545
11.310000	-0.066657	0.000000	0.002043
11.321000	-0.064743	-0.003491	0.005939
11.331000	-0.063038	0.000000	0.002143
11.340000	-0.061309	0.000000	0.002478
11.350000	-0.059579	0.000000	0.002761
11.361000	-0.057678	-0.003491	0.006490
11.371000	-0.055936	-0.003491	0.006059
11.380000	-0.054182	0.000000	0.002191
11.390000	-0.052403	0.000000	0.002500
11.401000	-0.050441	0.004987	0.002205
11.411000	-0.048686	0.006981	0.003049
11.420000	-0.046859	0.006981	0.001690
11.430000	-0.045031	0.000000	0.006455
11.441000	-0.043007	0.006981	0.000824
11.451000	-0.041155	0.006981	0.000156
11.460000	-0.039327	0.013963	0.006054
11.470000	-0.037511	0.013963	0.004155
11.481000	-0.035487	0.008727	0.002689
11.491000	-0.033672	0.027925	0.016150
11.500000	-0.031832	0.002909	0.012548
11.510000	-0.030066	0.002909	0.011170
11.521000	-0.028164	0.008727	0.004040
11.531000	-0.026435	0.008727	0.003868
11.540000	-0.024754	0.031416	0.018989
11.550000	-0.023074	0.027925	0.011576
11.560000	-0.021381	0.027925	0.008814
11.571000	-0.019602	0.026180	0.004770
11.581000	-0.017995	0.039270	0.016305
11.590000	-0.016425	0.039270	0.012761
11.600000	-0.014965	0.034907	0.005483
11.611000	-0.013420	0.034907	0.003953
11.621000	-0.012119	0.034907	0.002827
11.630000	-0.010917	0.043633	0.010742
11.640000	-0.009813	0.043633	0.008675
11.651000	-0.008697	0.034907	0.001745
11.661000	-0.007765	0.047997	0.011724
