当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	deta1	deta2	估计误差	inc11u	inc12u	inc2u	
2.241000	-0.018314	-0.008727	0.000059	0.000084	0.000021	0.000047	0.000672	0.000021	0.000059	0.000084	0.000021
2.250000	-0.018474	0.000000	0.000059	0.000059	0.000029	0.000055	0.000826	0.000024	0.000059	0.000059	0.000029
2.260000	-0.018633	0.000000	0.000077	0.000084	0.000035	0.000061	0.000863	0.000026	0.000077	0.000084	0.000035
2.271000	-0.018780	0.000000	0.000072	0.000069	0.000032	0.000058	0.000855	0.000025	0.000072	0.000069	0.000032
2.281000	-0.018915	0.000000	0.000026	0.000021	0.000013	0.000038	0.000810	0.000016	0.000026	0.000021	0.000013
2.290000	-0.019026	0.000000	0.000021	0.000031	0.000000	0.000025	0.000695	0.000010	0.000021	0.000031	0.000000
2.300000	-0.019136	-0.004987	0.000026	0.000023	0.000004	0.000022	0.000541	0.000009	0.000026	0.000023	0.000004
2.311000	-0.019271	-0.004987	0.000007	0.000003	0.000007	0.000018	0.000509	0.000008	0.000007	0.000003	0.000007
2.321000	-0.019381	-0.004987	0.000007	0.000002	0.000010	0.000016	0.000532	0.000007	0.000007	0.000002	0.000010
2.330000	-0.019504	-0.004987	0.000001	0.000005	0.000012	0.000014	0.000573	0.000006	0.000001	0.000005	0.000012
2.340000	-0.019627	-0.004987	0.000009	0.000011	0.000014	0.000012	0.000612	0.000005	0.000009	0.000011	0.000014
2.351000	-0.019749	0.000000	0.000004	0.000004	0.000011	0.000015	0.000641	0.000006	0.000004	0.000004	0.000011
2.361000	-0.019860	0.000000	0.000009	0.000002	0.000008	0.000017	0.000632	0.000007	0.000009	0.000002	0.000008
2.370000	-0.019946	0.000000	0.000034	0.000031	0.000007	0.000019	0.000606	0.000008	0.000034	0.000031	0.000007
2.380000	-0.020031	0.000000	0.000039	0.000039	0.000005	0.000020	0.000575	0.000008	0.000039	0.000039	0.000005
2.391000	-0.020117	-0.004987	0.000056	0.000049	0.000002	0.000024	0.000549	0.000010	0.000056	0.000049	0.000002
2.401000	-0.020215	-0.004987	0.000048	0.000043	0.000006	0.000019	0.000524	0.000008	0.000048	0.000043	0.000006
2.410000	-0.020301	-0.008727	0.000047	0.000046	0.000004	0.000030	0.000539	0.000013	0.000047	0.000046	0.000004
2.420000	-0.020399	-0.004987	0.000024	0.000027	0.000001	0.000027	0.000593	0.000011	0.000024	0.000027	0.000001
2.431000	-0.020498	-0.004987	0.000012	0.000011	0.000001	0.000024	0.000627	0.000011	0.000012	0.000011	0.000001
2.441000	-0.020583	0.000000	0.000000	0.000003	0.000004	0.000029	0.000641	0.000013	0.000000	0.000003	0.000004
2.450000	-0.020657	0.000000	0.000010	0.000000	0.000007	0.000033	0.000629	0.000014	0.000010	0.000000	0.000007
2.460000	-0.020706	0.000000	0.000021	0.000029	0.000004	0.000021	0.000611	0.000009	0.000021	0.000029	0.000004
2.471000	-0.020767	0.000000	0.000033	0.000038	0.000002	0.000024	0.000566	0.000010	0.000033	0.000038	0.000002
2.481000	-0.020804	0.000000	0.000025	0.000026	0.000000	0.000026	0.000542	0.000011	0.000025	0.000026	0.000000
2.491000	-0.020853	-0.003491	0.000032	0.000029	0.000008	0.000018	0.000534	0.000008	0.000032	0.000029	0.000008
2.500000	-0.020915	-0.008727	0.000012	0.000017	0.000008	0.000033	0.000542	0.000014	0.000012	0.000017	0.000008
2.510000	-0.020976	-0.008727	0.000045	0.000065	0.000018	0.000044	0.000565	0.000019	0.000045	0.000065	0.000018
2.521000	-0.021050	-0.004987	0.000057	0.000054	0.000015	0.000041	0.000613	0.000017	0.000057	0.000054	0.000015
2.531000	-0.021111	-0.008727	0.000043	0.000056	0.000022	0.000048	0.000634	0.000020	0.000043	0.000056	0.000022
2.540000	-0.021160	-0.008727	0.000031	0.000025	0.000026	0.000052	0.000668	0.000022	0.000031	0.000025	0.000026
2.550000	-0.021197	-0.004987	0.000005	0.000005	0.000004	0.000030	0.000716	0.000013	0.000005	0.000005	0.000004
2.561000	-0.021221	-0.004987	0.000017	0.000018	0.000010	0.000016	0.000705	0.000007	0.000017	0.000018	0.000010
2.571000	-0.021234	-0.004987	0.000014	0.000017	0.000010	0.000016	0.000647	0.000007	0.000014	0.000017	0.000010
2.580000	-0.021234	0.000000	0.000015	0.000044	0.000004	0.000022	0.000610	0.000009	0.000015	0.000044	0.000004
2.590000	-0.021221	0.000000	0.000035	0.000033	0.000000	0.000026	0.000592	0.000011	0.000035	0.000033	0.000000
2.601000	-0.021221	0.000000	0.000024	0.000027	0.000005	0.000031	0.000616	0.000014	0.000024	0.000027	0.000005
2.611000	-0.021221	0.000000	0.000024	0.000033	0.000009	0.000034	0.000700	0.000015	0.000024	0.000033	0.000009
2.620000	-0.021221	0.000000	0.000027	0.000027	0.000010	0.000036	0.000798	0.000016	0.000027	0.000027	0.000010
2.630000	-0.021221	0.000000	0.000009	0.000010	0.000003	0.000023	0.000880	0.000010	0.000009	0.000010	0.000003
2.641000	-0.021221	0.000000	0.000002	0.000002	0.000012	0.000014	0.000906	0.000007	0.000002	0.000002	0.000012
2.651000	-0.021221	0.000000	0.000014	0.000010	0.000018	0.000008	0.000871	0.000004	0.000014	0.000010	0.000018
2.660000	-0.021221	0.000000	0.000005	0.000003	0.000021	0.000005	0.000797	0.000002	0.000005	0.000003	0.000021
2.670000	-0.021221	0.000000	0.000002	0.000002	0.000023	0.000003	0.000712	0.000001	0.000002	0.000002	0.000023
2.681000	-0.021221	0.000000	0.000002	0.000002	0.000024	0.000002	0.000635	0.000001	0.000002	0.000002	0.000024
2.691000	-0.021221	0.000000	0.000005	0.000005	0.000024	0.000001	0.000575	0.000000	0.000005	0.000005	0.000024
2.700000	-0.021221	0.000000	0.000011	0.000014	0.000024	0.000001	0.000536	0.000000	0.000011	0.000014	0.000024
2.710000	-0.021221	0.000000	0.000010	0.000014	0.000024	0.000001	0.000515	0.000000	0.000010	0.000014	0.000024
2.721000	-0.021221	0.000000	0.000011	0.000009	0.000024	0.000001	0.000507	0.000000	0.000011	0.000009	0.000024
2.731000	-0.021221	0.000000	0.000009	0.000007	0.000024	0.000001	0.000506	0.000000	0.000009	0.000007	0.000024
2.741000	-0.021234	0.000000	0.000009	0.000008	0.000024	0.000001	0.000508	0.000000	0.000009	0.000008	0.000024
2.750000	-0.021234	0.000000	0.000008	0.000009	0.000024	0.000001	0.000512	0.000000	0.000008	0.000009	0.000024
2.760000	-0.021234	0.000000	0.000007	0.000009	0.000024	0.000001	0.000513	0.000000	0.000007	0.000009	0.000024
2.771000	-0.021258	0.000000	0.000005	0.000003	0.000025	0.000001	0.000514	0.000000	0.000005	0.000003	0.000025
2.781000	-0.021332	0.000000	0.000007	0.000006	0.000025	0.000001	0.000512	0.000000	0.000007	0.000006	0.000025
2.790000	-0.021418	0.000000	0.000004	0.000004	0.000025	0.000001	0.000510	0.000000	0.000004	0.000004	0.000025
2.800000	-0.021491	0.000000	0.000001	0.000001	0.000025	0.000001	0.000508	0.000000	0.000001	0.000001	0.000025
2.811000	-0.021589	0.000000	0.000003	0.000003	0.000025	0.000001	0.000508	0.000000	0.000003	0.000003	0.000025
2.821000	-0.021663	0.000000	0.000000	0.000001	0.000025	0.000001	0.000509	0.000000	0.000000	0.000001	0.000025
2.830000	-0.021737	0.000000	0.000001	0.000002	0.000025	0.000001	0.000514	0.000000	0.000001	0.000002	0.000025
2.840000	-0.021822	0.000000	0.000001	0.000000	0.000025	0.000001	0.000522	0.000000	0.000001	0.000000	0.000025
2.851000	-0.021908	-0.003491	0.000011	0.000024	0.000021	0.000005	0.000534	0.000002	0.000011	0.000024	0.000021
2.861000	-0.021994	-0.008727	0.000015	0.000008	0.000007	0.000033	0.000570	0.000014	0.000015	0.000008	0.000007
2.870000	-0.022080	-0.008727	0.000006	0.000010	0.000025	0.000051	0.000688	0.000022	0.000006	0.000010	0.000025
2.880000	-0.022154	-0.008727	0.000003	0.000016	0.000036	0.000062	0.000859	0.000028	0.000003	0.000016	0.000036
2.891000	-0.022239	-0.004987	0.000004	0.000004	0.000036	0.000062	0.001038	0.000028	0.000004	0.000004	0.000036
2.901000	-0.022289	-0.004987	0.000014	0.000014	0.000032	0.000058	0.001130	0.000026	0.000014	0.000014	0.000032
2.910000	-0.022325	-0.012467	0.000042	0.000012	0.000029	0.000055	0.001144	0.000024	0.000042	0.000012	0.000029
2.920000	-0.022325	-0.008727	0.000009	0.000008	0.000014	0.000039	0.001120	0.000017	0.000009	0.000008	0.000014
2.931000	-0.022325	-0.008727	0.000013	0.000014	0.000004	0.000029	0.001008	0.000013	0.000013	0.000014	0.000004
2.941000	-0.022325	-0.008727	0.000017	0.000014	0.000005	0.000030	0.000862	0.000013	0.000017	0.000014	0.000005
2.950000	-0.022313	-0.008727	0.000019	0.000022	0.000006	0.000031	0.000788	0.000013	0.000019	0.000022	0.000006
2.960000	-0.022313	-0.004987	0.000020	0.000042	0.000015	0.000010	0.000765	0.000004	0.000020	0.000042	0.000015
2.971000	-0.022301	-0.008727	0.000012	0.000013	0.000016	0.000010	0.000719	0.000003	0.000012	0.000013	0.000016
2.981000	-0.022252	-0.008727	0.000014	0.000016	0.000016	0.000010	0.000710	0.000003	0.000014	0.000016	0.000016
2.991000	-0.022166	-0.004987	0.000028	0.000027	0.000014	0.000012	0.000731	0.000004	0.000028	0.000027	0.000014
3.000000	-0.022031	-0.008727	0.000034	0.000033	0.000013	0.000013	0.000805	0.000004	0.000034	0.000033	0.000013
3.010000	-0.021835	-0.008727	0.000020	0.000015	0.000016	0.000010	0.000870	0.000003	0.000020	0.000015	0.000016
3.021000	-0.021589	-0.012467	0.000023	0.000012	0.000004	0.000022	0.000912	0.000008	0.000023	0.000012	0.000004
3.031000	-0.021356	-0.004987	0.000023	0.000034	0.000001	0.000024	0.000927	0.000010	0.000023	0.000034	0.000001
3.040000	-0.021099	-0.004987	0.000019	0.000022	0.000002	0.000024	0.001001	0.000010	0.000019	0.000022	0.000002
3.050000	-0.020817	0.000000	0.000031	0.000032	0.000016	0.000042	0.001096	0.000018	0.000031	0.000032	0.000016
3.061000	-0.020510	0.000000	0.000033	0.000018	0.000027	0.000053	0.001347	0.000024	0.000033	0.000018	0.000027
3.071000	-0.020203	0.000000	0.000020	0.000033	0.000020	0.000046	0.001691	0.000022	0.000020	0.000033	0.000020
3.080000	-0.019897	-0.008727	0.000019	0.000041	0.000034	0.000059	0.002084	0.000026	0.000019	0.000041	0.000034
3.090000	-0.019578	-0.008727	0.000027	0.000030	0.000045	0.000070	0.002201	0.000030	0.000027	0.000030	0.000045
3.101000	-0.019246	0.000000	0.000017	0.000030	0.000033	0.000059	0.002171	0.000025	0.000017	0.000030	0.000033
3.111000	-0.018952	0.000000	0.000018	0.000017	0.000026	0.000051	0.002084	0.000021	0.000018	0.000017	0.000026
3.120000	-0.018658	0.000000	0.000021	0.000020	0.000021	0.000047	0.001962	0.000019	0.000021	0.000020	0.000021
3.130000	-0.018351	0.000000	0.000017	0.000014	0.000006	0.000032	0.001832	0.000014	0.000017	0.000014	0.000006
3.141000	-0.018020	-0.003491	0.000002	0.000004	0.000005	0.000021	0.001905	0.000010	0.000002	0.000004	0.000005
3.151000	-0.017713	-0.003491	0.000008	0.000006	0.000011	0.000015	0.001980	0.000007	0.000008	0.000006	0.000011
3.160000	-0.017431	0.000000	0.000013	0.000016	0.000015	0.000011	0.001923	0.000005	0.000013	0.000016	0.000015
3.170000	-0.017173	0.000000	0.000008	0.000005	0.000017	0.000008	0.001830	0.000003	0.000008	0.000005	0.000017
3.181000	-0.016879	0.000000	0.000011	0.000010	0.000019	0.000007	0.001718	0.000003	0.000011	0.000010	0.000019
3.191000	-0.016621	0.004987	0.000005	0.000002	0.000008	0.000017	0.001606	0.000008	0.000005	0.000002	0.000008
3.200000	-0.016364	0.000000	0.000005	0.000002	0.000010	0.000015	0.001635	0.000007	0.000005	0.000002	0.000010
3.210000	-0.016094	0.000000	0.000003	0.000000	0.000011	0.000015	0.001637	0.000007	0.000003	0.000000	0.000011
3.221000	-0.015824	0.010472	0.000061	0.000069	0.000032	0.000057	0.001570	0.000025	0.000061	0.000069	0.000032
3.231000	-0.015591	0.010472	0.000054	0.000074	0.000059	0.000085	0.001615	0.000038	0.000054	0.000074	0.000059
3.241000	-0.015358	0.004987	0.000057	0.000057	0.000046	0.000072	0.001718	0.000032	0.000057	0.000057	0.000046
3.250000	-0.015137	0.000000	0.000075	0.000084	0.000057	0.000082	0.001630	0.000036	0.000075	0.000084	0.000057
3.260000	-0.014941	0.000000	0.000079	0.000085	0.000064	0.000089	0.001465	0.000039	0.000079	0.000085	0.000064
3.271000	-0.014769	0.010472	0.000006	0.000019	0.000045	0.000070	0.001307	0.000030	0.000006	0.000019	0.000045
3.281000	-0.014622	0.010472	0.000011	0.000021	0.000033	0.000059	0.001055	0.000025	0.000011	0.000021	0.000033
3.290000	-0.014499	0.010472	0.000019	0.000045	0.000044	0.000070	0.000765	0.000029	0.000019	0.000045	0.000044
3.300000	-0.014389	0.000000	0.000069	0.000063	0.000054	0.000080	0.000599	0.000034	0.000069	0.000063	0.000054
3.311000	-0.014291	0.000000	0.000071	0.000060	0.000060	0.000086	0.000523	0.000036	0.000071	0.000060	0.000060
3.321000	-0.014229	0.000000	0.000039	0.000023	0.000045	0.000071	0.000528	0.000030	0.000039	0.000023	0.000045
3.330000	-0.014193	0.002909	0.000025	0.000027	0.000029	0.000054	0.000565	0.000023	0.000025	0.000027	0.000029
3.340000	-0.014168	0.002909	0.000019	0.000019	0.000018	0.000044	0.000581	0.000019	0.000019	0.000019	0.000018
3.351000	-0.014131	0.004987	0.000012	0.000007	0.000001	0.000025	0.000593	0.000011	0.000012	0.000007	0.000001
3.361000	-0.014119	0.006981	0.000010	0.000001	0.000007	0.000018	0.000628	0.000008	0.000010	0.000001	0.000007
3.370000	-0.014094	0.006981	0.000018	0.000017	0.000011	0.000015	0.000592	0.000006	0.000018	0.000017	0.000011
3.380000	-0.014082	0.010472	0.000019	0.000038	0.000008	0.000034	0.000492	0.000014	0.000019	0.000038	0.000008
3.391000	-0.014058	0.004987	0.000020	0.000020	0.000008	0.000034	0.000395	0.000013	0.000020	0.000020	0.000008
3.401000	-0.014045	0.004987	0.000018	0.000018	0.000006	0.000032	0.000310	0.000013	0.000018	0.000018	0.000006
3.410000	-0.014045	0.000000	0.000015	0.000021	0.000010	0.000036	0.000272	0.000015	0.000015	0.000021	0.000010
3.420000	-0.014045	0.000000	0.000005	0.000001	0.000012	0.000038	0.000328	0.000016	0.000005	0.000001	0.000012
3.431000	-0.014058	0.000000	0.000023	0.000039	0.000002	0.000023	0.000457	0.000011	0.000023	0.000039	0.000002
3.441000	-0.014058	0.000000	0.000023	0.000018	0.000000	0.000026	0.000626	0.000012	0.000023	0.000018	0.000000
3.450000	-0.014058	0.000000	0.000023	0.000021	0.000001	0.000027	0.000802	0.000013	0.000023	0.000021	0.000001
3.460000	-0.014058	0.000000	0.000018	0.000020	0.000010	0.000016	0.000951	0.000008	0.000018	0.000020	0.000010
3.471000	-0.014058	0.000000	0.000015	0.000012	0.000017	0.000009	0.001011	0.000005	0.000015	0.000012	0.000017
3.481000	-0.014058	0.000000	0.000004	0.000005	0.000021	0.000004	0.000980	0.000003	0.000004	0.000005	0.000021
3.491000	-0.014070	0.000000	0.000003	0.000004	0.000024	0.000002	0.000887	0.000001	0.000003	0.000004	0.000024
3.500000	-0.014070	0.000000	0.000004	0.000004	0.000025	0.000001	0.000764	0.000001	0.000004	0.000004	0.000025
3.510000	-0.014058	0.000000	0.000001	0.000004	0.000025	0.000000	0.000638	0.000000	0.000001	0.000004	0.000025
3.521000	-0.014070	0.000000	0.000002	0.000002	0.000025	0.000000	0.000524	0.000000	0.000002	0.000002	0.000025
3.531000	-0.014058	0.000000	0.000000	0.000001	0.000025	0.000000	0.000430	0.000000	0.000000	0.000001	0.000025
3.540000	-0.014058	0.000000	0.000002	0.000003	0.000025	0.000001	0.000359	0.000000	0.000002	0.000003	0.000025
3.550000	-0.014058	0.000000	0.000003	0.000003	0.000025	0.000001	0.000306	0.000000	0.000003	0.000003	0.000025
3.561000	-0.014058	0.000000	0.000008	0.000008	0.000025	0.000001	0.000270	0.000000	0.000008	0.000008	0.000025
3.571000	-0.014058	0.000000	0.000007	0.000009	0.000025	0.000001	0.000245	0.000000	0.000007	0.000009	0.000025
3.580000	-0.014058	0.000000	0.000009	0.000009	0.000025	0.000001	0.000228	0.000000	0.000009	0.000009	0.000025
3.590000	-0.014058	0.000000	0.000007	0.000006	0.000025	0.000001	0.000217	0.000000	0.000007	0.000006	0.000025
3.601000	-0.014058	0.000000	0.000005	0.000004	0.000025	0.000000	0.000210	0.000000	0.000005	0.000004	0.000025
3.611000	-0.014058	0.000000	0.000002	0.000003	0.000025	0.000000	0.000206	0.000000	0.000002	0.000003	0.000025
3.620000	-0.014058	0.000000	0.000000	0.000000	0.000025	0.000000	0.000204	0.000000	0.000000	0.000000	0.000025
3.630000	-0.014045	0.000000	0.000001	0.000001	0.000025	0.000000	0.000203	0.000000	0.000001	0.000001	0.000025
3.641000	-0.014045	0.000000	0.000001	0.000001	0.000025	0.000000	0.000203	0.000000	0.000001	0.000001	0.000025
3.651000	-0.014045	0.000000	0.000001	0.000001	0.000026	0.000000	0.000204	0.000000	0.000001	0.000001	0.000026
3.660000	-0.014045	0.000000	0.000001	0.000001	0.000026	0.000000	0.000205	0.000000	0.000001	0.000001	0.000026
3.670000	-0.014045	0.000000	0.000001	0.000001	0.000026	0.000000	0.000207	0.000000	0.000001	0.000001	0.000026
3.681000	-0.014033	0.000000	0.000001	0.000001	0.000026	0.000000	0.000208	0.000000	0.000001	0.000001	0.000026
3.691000	-0.013996	0.000000	0.000002	0.000002	0.000026	0.000000	0.000210	0.000000	0.000002	0.000002	0.000026
3.700000	-0.013972	0.000000	0.000002	0.000001	0.000025	0.000000	0.000211	0.000000	0.000002	0.000001	0.000025
3.710000	-0.013935	0.004987	0.000005	0.000024	0.000013	0.000013	0.000211	0.000005	0.000005	0.000024	0.000013
3.721000	-0.013898	0.004987	0.000001	0.000018	0.000004	0.000022	0.000211	0.000009	0.000001	0.000018	0.000004
3.731000	-0.013886	0.004987	0.000011	0.000028	0.000002	0.000028	0.000221	0.000012	0.000011	0.000028	0.000002
3.741000	-0.013861	0.004987	0.000015	0.000017	0.000006	0.000032	0.000236	0.000013	0.000015	0.000017	0.000006
3.750000	-0.013861	0.005818	0.000011	0.000007	0.000011	0.000037	0.000250	0.000016	0.000011	0.000007	0.000011
3.760000	-0.013849	0.005818	0.000007	0.000004	0.000002	0.000027	0.000265	0.000012	0.000007	0.000004	0.000002
3.771000	-0.013861	0.004987	0.000026	0.000028	0.000006	0.000019	0.000277	0.000008	0.000026	0.000028	0.000006
3.781000	-0.013861	0.010472	0.000005	0.000017	0.000009	0.000034	0.000276	0.000014	0.000005	0.000017	0.000009
3.790000	-0.013861	0.010472	0.000007	0.000011	0.000019	0.000045	0.000283	0.000019	0.000007	0.000011	0.000019
3.800000	-0.013874	0.006981	0.000005	0.000010	0.000015	0.000041	0.000301	0.000017	0.000005	0.000010	0.000015
3.811000	-0.013874	0.006981	0.000007	0.000010	0.000013	0.000039	0.000318	0.000016	0.000007	0.000010	0.000013
3.821000	-0.013898	0.006981	0.000020	0.000021	0.000013	0.000039	0.000354	0.000015	0.000020	0.000021	0.000013
3.830000	-0.013984	0.011636	0.000014	0.000004	0.000008	0.000033	0.000416	0.000012	0.000014	0.000004	0.000008
3.840000	-0.014119	0.011636	0.000013	0.000004	0.000004	0.000030	0.000460	0.000011	0.000013	0.000004	0.000004
3.851000	-0.014352	0.007480	0.000014	0.000015	0.000003	0.000029	0.000505	0.000010	0.000014	0.000015	0.000003
3.861000	-0.014597	0.008727	0.000018	0.000020	0.000003	0.000029	0.000608	0.000011	0.000018	0.000020	0.000003
3.870000	-0.014904	0.008727	0.000023	0.000020	0.000003	0.000029	0.000747	0.000011	0.000023	0.000020	0.000003
3.880000	-0.015223	0.002909	0.000046	0.000051	0.000003	0.000022	0.000922	0.000009	0.000046	0.000051	0.000003
3.891000	-0.015603	0.000000	0.000053	0.000050	0.000003	0.000029	0.001278	0.000013	0.000053	0.000050	0.000003
3.901000	-0.015983	0.000000	0.000043	0.000054	0.000013	0.000039	0.001848	0.000019	0.000043	0.000054	0.000013
3.910000	-0.016364	0.010472	0.000036	0.000034	0.000037	0.000063	0.002501	0.000027	0.000036	0.000034	0.000037
3.920000	-0.016756	0.000000	0.000045	0.000028	0.000044	0.000070	0.002845	0.000031	0.000045	0.000028	0.000044
3.931000	-0.017186	0.000000	0.000002	0.000003	0.000040	0.000065	0.003276	0.000029	0.000002	0.000003	0.000040
3.941000	-0.017578	0.005818	0.000031	0.000033	0.000029	0.000055	0.003609	0.000023	0.000031	0.000033	0.000029
3.950000	-0.017958	0.000000	0.000013	0.000010	0.000021	0.000047	0.003571	0.000019	0.000013	0.000010	0.000021
3.960000	-0.018351	0.000000	0.000016	0.000014	0.000002	0.000024	0.003458	0.000011	0.000016	0.000014	0.000002
3.971000	-0.018793	0.004987	0.000022	0.000026	0.000001	0.000024	0.003625	0.000010	0.000022	0.000026	0.000001
3.981000	-0.019185	0.004987	0.000019	0.000029	0.000002	0.000027	0.003514	0.000010	0.000019	0.000029	0.000002
3.991000	-0.019602	0.000000	0.000007	0.000005	0.000005	0.000021	0.003265	0.000008	0.000007	0.000005	0.000005
4.000000	-0.020019	0.006981	0.000017	0.000024	0.000011	0.000037	0.003242	0.000014	0.000017	0.000024	0.000011
4.010000	-0.020424	0.006981	0.000002	0.000006	0.000024	0.000050	0.003068	0.000018	0.000002	0.000006	0.000024
4.021000	-0.020866	0.000000	0.000003	0.000007	0.000017	0.000043	0.002857	0.000017	0.000003	0.000007	0.000017
4.031000	-0.021295	0.000000	0.000002	0.000001	0.000011	0.000037	0.002910	0.000015	0.000002	0.000001	0.000011
4.040000	-0.021712	0.000000	0.000001	0.000003	0.000010	0.000036	0.003124	0.000015	0.000001	0.000003	0.000010
4.050000	-0.022141	0.000000	0.000021	0.000023	0.000008	0.000018	0.003320	0.000008	0.000021	0.000023	0.000008
4.061000	-0.022620	0.000000	0.000003	0.000003	0.000022	0.000004	0.003626	0.000003	0.000003	0.000003	0.000022
4.071000	-0.023061	0.000000	0.000006	0.000007	0.000024	0.000002	0.003949	0.000001	0.000006	0.000007	0.000024
4.080000	-0.023503	0.000000	0.000000	0.000002	0.000025	0.000001	0.004126	0.000001	0.000000	0.000002	0.000025
